AssetCode,ParentAssetCode,AssetType,AssetName,ParentAssetName,MarketName,AxiometricsSubMarketName,AxioMarketSubmarketID,AxioMarketID,AxiometricsSubMarketID,AxiometricsPropertyNumber,StateCode,InvestmentStrategy,IsTaxCredit,IsRecapitalization,AcquisitionType,IsInDevelopment,IsSeniorHousing,Portfolio,SubPortfolio,FundName,StabilizationStatus,ActualStabilizationDate,AssetClass,oslPropertyID,oslSubPropertyNumberID,UltiProLocationCode,AverageBuildYear,CurrentUnitCount,PlannedUnitCount,AcquisitionDate,SaleDate,FirstFullMonthID,LastFullMonthID,AssetLegalName,AssetTaxID,AssetAddress,City,ZIPCode,AssetPhone,AssetPhone2,AssetEmail,AssetURL,EmpManagingDirector,EmpEVP,EmpDirectorOfInvestments,EmpDirectorOfOperations,EmpCommunityManager,EmpRegionalFacilitiesManager,EmpRegionalMarketingManager,EmpPropertyAssistantController,EmpRevenueManager,EmpRegionalCFDManager,EmpRegionalPestManager,EmpRegionalLandscapingManager,EmpSeniorRegionalFacilitiesManager,IsCurrentOSLPropertyID,osaEntityID,TotalHardCosts,AxiometricsMSAID,AssetStyle,DistinctCurrentUnitCount,InitialEntityAssetCode,InitialEntityAcquisitionDate,OccupancyStabilizationDate,IsActiveProperty,EquityPartner1,EquityPartner2,IsUnitReno,AcquisitionDevelopmentFee,ConstructionManagementFee,PropertyManagementFee,AssetManagementFeeBasis,AssetManagementFeeAmount,DueDiligenceFee,DesignFeeBasis,DesignFeeAmount,SupportServiceFeePerUnitAnnual,MarketingSoftwareFeePerUnitAnnual,AdminSoftwareFeePerUnitAnnual,LicensingFeePerUnitMonthly,EquityPartnerConcat,SameStoreSale,FunnelGroupId
"corpn280915","corpnPP80917","Property","Cortland Powers North - Phase 2","Cortland Powers North","Colorado Springs, CO","East Colorado Springs","17820-2","17820",2,10265174,"CO","Opportunistic",False,False,"Development",0,False,"Stand-alone","Cortland Powers North","CP Fund IV","Stabilized",2024-09-03 00:00:00.0000000,"A",5052064,2,2947,2021.500000,180,182,2021-10-01 00:00:00.0000000,,202305,202501,"Asher DO Investors, LLC","83-2771771","5850 Welkin Cir","Colorado Springs","80917-1436","(719) 419-9284","","PowersNorth@cortland.com","www.cortlandpowersnorth.com","Mindi Hill","Michael Kolshak","Ben Campbell","Fallon Thompson","Natalie Goodman","Junior Ibarra","Mary Zirbel","Rosanne Ippolito","Joshua Bivens","Mason Schmidt","David Demartino","Mitch Rice","Aaron Clausen",True,"powersnorth2",37063000,17820,"Garden-Style",180.00000000590143,"corpn280915",2021-10-01 00:00:00.0000000,2024-09-03 00:00:00.0000000,1,"JVP",,False,,,,,,,,,,,,,"JVP",0,1372
"corpn80917","corpnPP80917","Property","Cortland Powers North - Phase 1","Cortland Powers North","Colorado Springs, CO","East Colorado Springs","17820-2","17820",2,90162,"CO","Core-Plus",False,False,"Acquisition",0,False,"Stand-alone","Cortland Powers North","CP Fund IV","Stabilized",2023-07-06 00:00:00.0000000,"A",5052064,3,2947,2018.000000,271,,2018-12-18 00:00:00.0000000,,201901,202501,,,"5850 Welkin Cir","Colorado Springs","80917-1436","(719) 419-9284","","PowersNorth@cortland.com","www.cortlandpowersnorth.com","Mindi Hill","Michael Kolshak","Ben Campbell","Fallon Thompson","Natalie Goodman","Junior Ibarra","Mary Zirbel","Rosanne Ippolito","Joshua Bivens","Mason Schmidt","David Demartino","Mitch Rice","Aaron Clausen",True,"powersnorth",1297722.3840000001,17820,"Garden-Style",271.00000000138357,"corpn80917",2018-12-18 00:00:00.0000000,2023-07-06 00:00:00.0000000,1,"JVP",,False,493500,77863,0.025000000000000001,"gross-revenue",0.014999999999999999,,,70000,130,,,,"JVP",1,1372
"ridvoef76116","corripp76116","Property","Cortland Ridglea - Phase 1","Cortland Ridglea","Fort Worth-Arlington, TX","Southwest Fort Worth","23104-5","23104",5,14469,"TX","Core-Plus",False,True,"Acquisition",0,False,"CGI","CGI","Cortland Growth and Income Fund","Stabilized",2021-01-14 00:00:00.0000000,"A",4734633,3,2112,2004.000000,253,,2018-12-14 00:00:00.0000000,,201401,202501,,,"3601 Westridge Ave","Fort Worth","76116-5826","(817) 835-9197","","ridglea@cortland.com","cortland.com/ridglea","Kerry Crowley","Kyle Bateh","Jonathan Nixon","Tamara Steel","Kalli Ray","Craig Singleton","Makaylin Taylor","Maria Domingo","Shalina Daswani","Brandon Martinez","David Demartino","Jeff Hartert","Nicholas Williamson",True,"ridgleaoef",423965,23104,"Garden-Style",253.00000000452511,"ridv76116",2013-12-20 00:00:00.0000000,2021-01-14 00:00:00.0000000,1,"CGI",,True,,,0.0275,,,,,,,,,,"CGI",1,1386
"sixty76116","corripp76116","Property","Cortland Ridglea - Phase 2","Cortland Ridglea","Fort Worth-Arlington, TX","Southwest Fort Worth","23104-5","23104",5,17023,"TX","Value-Add",False,False,"Acquisition",0,False,"CGI","CGI","Cortland Growth and Income Fund","Stabilized",2023-07-19 00:00:00.0000000,"B",4734633,4,2112,2005.000000,244,,2021-01-13 00:00:00.0000000,,202102,202501,"Ridglea TX Partners Phase II LLC (DE)","83-2495528","3601 Westridge Ave","Fort Worth","76116-5826","(817) 835-9197","","ridglea@cortland.com","cortland.com/ridglea","Kerry Crowley","Kyle Bateh","Jonathan Nixon","Tamara Steel","Kalli Ray","Craig Singleton","Makaylin Taylor","Maria Domingo","Jason Halpert","Brandon Martinez","David Demartino","Jeff Hartert","Nicholas Williamson",True,"sixty25",8254942,23104,"Garden-Style",244.00000000811229,"sixty76116",2021-01-13 00:00:00.0000000,2023-07-19 00:00:00.0000000,1,"CGI",,True,,,0.0275,,,,,,220,,,,"CGI",1,1386
"corrn160654","corrn60654","Property","Cortland River North - Phase 1","Cortland River North","Chicago-Naperville-Elgin, IL-IN-WI","Streeterville/River North","16980-2","16980",2,,"IL","Core-plus",False,False,"Acquisition",0,False,"CGI","Project Sierra","Cortland Growth and Income Fund","Stabilized",2023-06-16 00:00:00.0000000,"A",4988127,2,4279,2015.000000,185,189,2022-06-28 00:00:00.0000000,,202207,202501,"W Illinois IL Partners LLC","83-2495528","220 W Illinois St","Chicago","60654-4631","(312) 874-5165","","rivernorth@cortland.com","cortland.com/river-north","Tiffany Barnett","Michael Kolshak","Sarah Cannon","Brian Baker","Nate Wallace","Andrey Allicock","Jacqui Williams","Maria Domingo","Melissa Jones","N/A","Corey Pilkenton","Mitch Rice","Brandon Center",True,"rivernorth",1468550,16980,"High-rise",185.00000000722795,"corrn160654",2022-06-28 00:00:00.0000000,2023-06-16 00:00:00.0000000,1,"CGI",,False,,,,,,,,,,,,,"CGI",1,3821
"corr22209","corross22209","Property","Cortland Rosslyn - Phase 1","Cortland Rosslyn","Washington-Arlington-Alexandria, DC-VA-MD-WV","North Arlington","47900-7","47900",7,78721,"VA","Core-plus",False,False,"Acquisition",0,False,"CGI","N/A","Cortland Growth and Income Fund","Stabilized",2023-09-15 00:00:00.0000000,"A",5000432,2,4255,2021.000000,330,331,2022-05-17 00:00:00.0000000,,202206,202501,"N Pierce VA Partners – Phase I, LLC ","83-2495528 ","1788 N Pierce St","Arlington","22209-2521","(571) 200-4816","","rosslyn@cortland.com","www.cortland.com/rosslyn","Kerry Crowley","Michael Kolshak","Shirin Singh","Tracy Peacock","India Deahl","Jeremy Jackson","Kristen Appleton","Stacie Moore","Melissa Jones","N/A","Corey Pilkenton","Jared Rothman","Mike Hannigan",True,"aubrey",2132925,47900,"High-Rise",330.00000000801532,"corr22209",2022-05-17 00:00:00.0000000,2023-09-15 00:00:00.0000000,1,"CGI",,False,,,0.032500000000000001,"gross-revenue",0.014999999999999999,,,,,,,,"CGI",1,3737
"corrosscp22209","corross22209","Property","Cortland Rosslyn - Phase 2","Cortland Rosslyn","Washington-Arlington-Alexandria, DC-VA-MD-WV","North Arlington","47900-7","47900",7,51017,"VA","Core-plus",False,False,"Acquisition",0,False,"CGI","N/A","Cortland Growth and Income Fund","Stabilized",2024-05-21 00:00:00.0000000,"A",5000432,4,4255,2021.000000,454,,2022-07-12 00:00:00.0000000,,202208,202501,"N Pierce VA Partners – Phase I, LLC","83-2495528","1788 N Pierce St","Arlington","22209-2521","(571) 200-4816","","rosslyn@cortland.com","www.cortland.com/rosslyn","Kerry Crowley","Michael Kolshak","Shirin Singh","Tracy Peacock","India Deahl","Jeremy Jackson","Kristen Appleton","Stacie Moore","Melissa Jones","N/A","Corey Pilkenton","Jared Rothman","Mike Hannigan",True,"evo",3358254,47900,"High-rise",454.00000000564495,"corrosscp22209",2022-07-12 00:00:00.0000000,2024-05-21 00:00:00.0000000,1,"CGI",,False,,,,,,,,,,,,,"CGI",0,3737
"corsk233177","corskpp33177","Property","Cortland South Kendall - Phase 2","Cortland South Kendall","Miami-Miami Beach-Kendall, FL","Homestead/South Dade County","33124-6","33124",6,10253228,"FL","Opportunistic",False,False,"Development",0,False,"Oaktree","Mareas at Botanica","CP Fund V","Stabilized",2023-11-14 00:00:00.0000000,"A",5076050,3,4240,2022.000000,192,192,2021-11-30 00:00:00.0000000,,202301,202501,"SW 127th FL Partners-Phase 2, LLC (DE)","87-3576326","15520 SW 127th Ave","Miami","33177-1400","(786) 829-7201","","southkendall@cortland.com","cortland.com/south-kendall","Jeremy Landrum","Kyle Bateh","Juan Franco","Andy Bermudez","Saskya Pastor","Manuel Vazquez","Lia Kumar","Jeff Brzinski","Jason Halpert","Scott Kupferman","David Demartino","Jared Rothman","Brandon Center",True,"southkendall2",,33124,"Garden-Style",192.00000000705705,"corsk233177",2021-11-30 00:00:00.0000000,2023-11-14 00:00:00.0000000,1,"Oaktree",,False,,,0.032500000000000001,"gross-revenue",0.014999999999999999,,,,220,,,,"Oaktree",1,3353
"corsk33177","corskpp33177","Property","Cortland South Kendall - Phase 1","Cortland South Kendall","Miami-Miami Beach-Kendall, FL","Homestead/South Dade County","33124-6","33124",6,10253227,"FL","Core-Plus",False,False,"Acquisition",0,False,"Oaktree","Mareas at Botanica","CP Fund V","Stabilized",2024-01-01 00:00:00.0000000,"A",5076050,2,4240,2020.000000,400,408,2021-11-30 00:00:00.0000000,,202112,202501,"SW 127th FL Partners-Phase 1, LLC (DE)","85-2361889","15520 SW 127th Ave","Miami","33177-1400","(786) 829-7201","","southkendall@cortland.com","cortland.com/south-kendall","Jeremy Landrum","Kyle Bateh","Juan Franco","Andy Bermudez","Saskya Pastor","Manuel Vazquez","Lia Kumar","Jeff Brzinski","Jason Halpert","N/A","David Demartino","Jared Rothman","Brandon Center",True,"southkendall",1520100,33124,"Garden-Style",400.00000000590552,"corsk33177",2021-11-30 00:00:00.0000000,2024-01-01 00:00:00.0000000,1,"Oaktree",,False,,,0.032500000000000001,"gross-revenue",0.014999999999999999,,,,220,,,,"Oaktree",0,3353
"corsv75035","corspp75035","Property","Cortland at Stonebriar - Phase 2","Cortland at Stonebriar","Dallas-Plano-Irving, TX","Frisco","19124-29","19124",29,72340,"TX","Core-Plus",False,False,"Acquisition",0,False,"CGI","CGI","Cortland Growth and Income Fund","Non-Stabilized",,"A",5388966,2,3038,2019.000000,283,,2020-07-01 00:00:00.0000000,,202007,202501,"DD Frisco Pod B LLC","47-1683994 (Verus)","3100 Ohio Dr","Frisco","75035-6583","(972) 382-5714","","stonebriar@cortland.com","https://cortland.com/apartments/cortland-at-stoneb","Kerry Crowley","Kyle Bateh","Emily Ouyang","Chantal Matteson","Lauren Brown","David Staine","Makaylin Taylor","Remesa Brown","Shalina Daswani","N/A","David Demartino","Jeff Hartert","Nicholas Williamson",True,"verus",1283150.37292818,19124,"Mid-Rise",283.0000000016999,"corsv75035",2020-07-01 00:00:00.0000000,,1,"CGI",,False,,,0.0275,,,,,,,,,,"CGI",0,1599
"cors75035","corspp75035","Property","Cortland at Stonebriar - Phase 1","Cortland at Stonebriar","Dallas-Plano-Irving, TX","Frisco","19124-29","19124",29,82345,"TX","Core-Plus",False,False,"Acquisition",0,False,"CGI","CGI","Cortland Growth and Income Fund","Non-Stabilized",,"A",5388966,3,3038,2019.000000,264,,2020-07-01 00:00:00.0000000,,202007,202501,"DD Frisco Pod B II LLC","37-1828122 (Circa)","3100 Ohio Dr","Frisco","75035-6583","(972) 382-5714","","stonebriar@cortland.com","https://cortland.com/apartments/cortland-at-stoneb","Kerry Crowley","Kyle Bateh","Emily Ouyang","Chantal Matteson","Lauren Brown","David Staine","Makaylin Taylor","Remesa Brown","Shalina Daswani","N/A","David Demartino","Jeff Hartert","Nicholas Williamson",True,"circa",2728711.67707182,19124,"Mid-Rise",264.00000000757944,"cors75035",2020-07-01 00:00:00.0000000,,1,"CGI",,False,,,0.0275,,,,,,,,,,"CGI",0,1599
"corwvill175204","corwvill75204","Property","Cortland at West Village - Phase 1","Cortland at West Village","Dallas-Plano-Irving, TX","Intown Dallas","19124-1","19124",1,13756,"TX","Value-add",False,False,"Acquisition",0,False,"CGI","Project Sierra","Cortland Growth and Income Fund","Stabilized",2024-05-13 00:00:00.0000000,"A",4988098,2,4276,2003.000000,231,232,2022-06-28 00:00:00.0000000,,202207,202501,"Cityplace TX Partners LLC","83-2495528","2901 Cityplace West Blvd","Dallas","75204-0300","(972) 807-7172","","westvillage@cortland.com","cortland.com/west-village","Kerry Crowley","Kyle Bateh","Michael Dunn","Kaitlin Goad","Marissa Robbins","Craig Singleton","Makaylin Taylor","Remesa Brown","Jason Halpert","N/A","David Demartino","Jeff Hartert","Nicholas Williamson",True,"westvillage",15309381,19124,"Mid-rise",231.00000000115571,"corwvill175204",2022-06-28 00:00:00.0000000,2024-05-13 00:00:00.0000000,1,"CGI",,True,,,,,,,,,,,,,"CGI",0,3816
"cosa33782","cosa1233782","Property","Cortland Satori - Phase 1","Cortland Satori","Tampa-St. Petersburg-Clearwater, FL","North St. Petersburg","45300-11","45300",11,10254960,"FL","Core-Plus",False,False,"Acquisition",0,False,"CGI","CGI","Cortland Growth and Income Fund","Stabilized",2022-01-22 00:00:00.0000000,"A",4910056,2,3069,2020.000000,270,,2021-04-08 00:00:00.0000000,,202105,202501,"DD Gandy 12.98 LLC ","83-2495528 ","3110 Grand Ave","Pinellas Park","33782-6151","(727) 306-2785","","Satori@cortland.com","cortland.com/satori","Jeremy Landrum","Kyle Bateh","Clayton Doolittle","Brandy Watkins","Kayla Shaver","Don Cargal","Lia Kumar","Stacie Moore","SHARED - Kaitlin Dierks","N/A","David Demartino","Bob Senkarik","Brandon Center",True,"parknorth",795000,45300,"Garden-Style",270.00000000133576,"cosa33782",2021-04-08 00:00:00.0000000,2022-01-22 00:00:00.0000000,1,"CGI",,False,,,0.0275,,,,,,,,,,"CGI",1,2420
"cosaoef233782","cosa1233782","Property","Cortland Satori - Phase 2","Cortland Satori","Tampa-St. Petersburg-Clearwater, FL","North St. Petersburg","45300-11","45300",11,10254960,"FL","Core-plus",False,False,"Acquisition",0,False,"CGI","CGI","Cortland Growth and Income Fund","Stabilized",2022-11-24 00:00:00.0000000,"A",4910056,3,3069,2020.000000,171,,2022-06-28 00:00:00.0000000,,202202,202501,"DD Gandy 12.98 LLC","83-2495528","3110 Grand Ave","Pinellas Park","33782-6151","(727) 306-2785","","Satori@cortland.com","cortland.com/satori","Jeremy Landrum","Kyle Bateh","Clayton Doolittle","Brandy Watkins","Kayla Shaver","Don Cargal","Lia Kumar","Stacie Moore","Melissa Jones","Marc Desravines","David Demartino","Bob Senkarik","Brandon Center",True,"satorioef",392450,45300,"Garden-style",171.0000000026649,"cosa233782",2021-04-08 00:00:00.0000000,2022-11-24 00:00:00.0000000,1,"CGI",,False,,,0.0275,,,,,,,,,,"CGI",1,2420
"ech30030","echpp30030","Property","Cortland Decatur East","Cortland Decatur East","Atlanta-Sandy Springs-Roswell, GA","Decatur","12060-13","12060",13,55196,"GA","Opportunistic",False,False,"Development",0,False,"Sunbelt","E Co House",,"Stabilized",2021-06-03 00:00:00.0000000,"N/A",4312972,1,2910,2017.500000,375,379,2016-12-31 00:00:00.0000000,,201803,202501,"College GA Partners, LLC","81-3865808","2641 E College Ave","Decatur","30030","(470) 785-8039","","DecaturEast@cortland.com","https://cortland.com/apartments/cortland-decatur-east/","Tiffany Barnett","Michael Kolshak","David Wade","Eboni Jackson","Leidalis Santana","Andrey Allicock","Natalie Ross","Candice Davenport","Zack Knab","Michael Woodburn","Corey Pilkenton","John Oubre","Brandon Center",True,"amberflats",66656033.093999997,12060,"Mid-Rise",375.00000000723935,"ech30030",2016-12-31 00:00:00.0000000,2021-06-03 00:00:00.0000000,1,"KKR",,True,,3332802,0.025000000000000001,,0.014999999999999999,,,100000,130,,,,"KKR",1,2000
"bat1b30339","homb30339","Property","Battery 1st Base","Cortland at the Battery Atlanta","Atlanta-Sandy Springs-Roswell, GA","Vinings","12060-24","12060",24,82576,"GA","Core-Plus",False,False,"Acquisition",0,False,"Stand-alone","Home at the Battery","CP Fund IV","Stabilized",2024-01-05 00:00:00.0000000,"A",4405678,2,2930,2017.000000,211,,2018-10-09 00:00:00.0000000,,201811,202501,,,"900 Battery Ave SE","Atlanta","30339-3008","(404) 777-0375","","thebattery@cortland.com","www.cortlandatthebatteryatl.com","Tiffany Barnett","Michael Kolshak","David Wade","Patrick Hollon","Krista Lupi","Ben Burgoon","Natalie Ross","Rosanne Ippolito","Zack Knab","Michael Woodburn","Corey Pilkenton","John Oubre","Brandon Center",True,"battery1",1301876.33058174,12060,"Mid-Rise",211.00000000220817,"bat1b30339",2018-10-09 00:00:00.0000000,2024-01-05 00:00:00.0000000,1,"JVP",,False,465511,78113,0.025000000000000001,"gross-revenue",0.014999999999999999,,,45000,130,,,,"JVP",0,1058
"bat2b30339","homb30339","Property","Battery 2nd Base","Cortland at the Battery Atlanta","Atlanta-Sandy Springs-Roswell, GA","Vinings","12060-24","12060",24,82576,"GA","Core-Plus",False,False,"Acquisition",0,False,"Stand-alone","Home at the Battery","CP Fund IV","Stabilized",2024-03-09 00:00:00.0000000,"A",4405678,3,2930,2017.000000,239,,2018-10-09 00:00:00.0000000,,201811,202501,,,"900 Battery Ave SE","Atlanta","30339-3008","(404) 777-0375","","thebattery@cortland.com","www.cortlandatthebatteryatl.com","Tiffany Barnett","Michael Kolshak","David Wade","Patrick Hollon","Krista Lupi","Ben Burgoon","Natalie Ross","Rosanne Ippolito","Zack Knab","Michael Woodburn","Corey Pilkenton","John Oubre","Brandon Center",True,"battery2",1474637.17065894,12060,"Mid-Rise",239.00000000834194,"bat2b30339",2018-10-09 00:00:00.0000000,2024-03-09 00:00:00.0000000,1,"JVP",,False,527285,88478,0.025000000000000001,"gross-revenue",0.014999999999999999,,,45000,130,,,,"JVP",0,1058
"bat3b30339","homb30339","Property","Battery 3rd Base","Cortland at the Battery Atlanta","Atlanta-Sandy Springs-Roswell, GA","Vinings","12060-24","12060",24,82576,"GA","Core-Plus",False,False,"Acquisition",0,False,"Stand-alone","Home at the Battery","CP Fund IV","Non-Stabilized",,"A",4405678,4,2930,2017.000000,81,,2018-10-09 00:00:00.0000000,,201811,202501,,,"900 Battery Ave SE","Atlanta","30339-3008","(404) 777-0375","","thebattery@cortland.com","www.cortlandatthebatteryatl.com","Tiffany Barnett","Michael Kolshak","David Wade","Patrick Hollon","Krista Lupi","Ben Burgoon","Natalie Ross","Rosanne Ippolito","Zack Knab","Michael Woodburn","Corey Pilkenton","John Oubre","Brandon Center",True,"battery3",499772.43022332201,12060,"Mid-Rise",81.000000006435357,"bat3b30339",2018-10-09 00:00:00.0000000,,1,"JVP",,False,178703,29986,0.025000000000000001,"gross-revenue",0.014999999999999999,,,45000,130,,,,"JVP",0,1058
"parlcbre33615","islwppcbre33615","Property","Parkers Landing","Cortland Bayport","Tampa-St. Petersburg-Clearwater, FL","Town and Country/Westchase","45300-3","45300",3,89731,"FL","Core-Plus",False,True,"Acquisition",0,False,"YieldCo IV","YieldCo IV",,"Stabilized",2020-01-14 00:00:00.0000000,"A",4531917,4,2158,2018.000000,182,,2019-04-01 00:00:00.0000000,,201709,202501,,,"10510 Parkers Landing Dr","Tampa","33615-5804","(813) 437-5462","","bayport@cortland.com","https://cortland.com/apartments/cortland-bayport/","Jeremy Landrum","Kyle Bateh","Clayton Doolittle","Brandy Watkins","Ana Penaherrera","Don Cargal","Lia Kumar","Candice Davenport","SHARED - Kaitlin Dierks","Ahkeem Spikes","David Demartino","Bob Senkarik","Brandon Center",True,"parkerscbre",1100000,45300,"Garden-Style",182.00000000488359,"parl33615",2016-08-31 00:00:00.0000000,2020-01-14 00:00:00.0000000,1,"CBRE",,True,,,0.035000000000000003,,,,,,,,,,"CBRE",1,1615
"galcbre33615","islwppcbre33615","Property","Gallery","Cortland Bayport","Tampa-St. Petersburg-Clearwater, FL","Town and Country/Westchase","45300-3","45300",3,59045,"FL","Core-Plus",False,True,"Acquisition",0,False,"YieldCo IV","YieldCo IV",,"Stabilized",2018-01-29 00:00:00.0000000,"B",4531917,3,2093,1989.000000,319,,2019-04-01 00:00:00.0000000,,201407,202501,,,"10510 Parkers Landing Dr","Tampa","33615-5804","(813) 437-5462","","bayport@cortland.com","https://cortland.com/apartments/cortland-bayport/","Jeremy Landrum","Kyle Bateh","Clayton Doolittle","Brandy Watkins","Ana Penaherrera","Don Cargal","Lia Kumar","Candice Davenport","SHARED - Kaitlin Dierks","Ahkeem Spikes","David Demartino","Bob Senkarik","Brandon Center",True,"gallerycbre",1306666.66666667,45300,"Garden-Style",319.00000000873138,"gal33615",2014-06-30 00:00:00.0000000,2018-01-29 00:00:00.0000000,1,"CBRE",,True,,,0.035000000000000003,,,,,,,,,,"CBRE",1,1615
"islcbre33615","islwppcbre33615","Property","Island","Cortland Bayport","Tampa-St. Petersburg-Clearwater, FL","Town and Country/Westchase","45300-3","45300",3,59045,"FL","Core-Plus",False,True,"Acquisition",0,False,"YieldCo IV","YieldCo IV",,"Stabilized",2017-07-07 00:00:00.0000000,"B",4531917,2,2093,1987.000000,398,,2019-04-01 00:00:00.0000000,,201407,202501,,,"10510 Parkers Landing Dr","Tampa","33615-5804","(813) 437-5462","","bayport@cortland.com","https://cortland.com/apartments/cortland-bayport/","Jeremy Landrum","Kyle Bateh","Clayton Doolittle","Brandy Watkins","Ana Penaherrera","Don Cargal","Lia Kumar","Candice Davenport","SHARED - Kaitlin Dierks","Ahkeem Spikes","David Demartino","Bob Senkarik","Brandon Center",True,"islandcbre",1633333.33333333,45300,"Garden-Style",398.00000000762037,"isl33615",2014-06-30 00:00:00.0000000,2017-07-07 00:00:00.0000000,1,"CBRE",,True,,,0.035000000000000003,,,,,,,,,,"CBRE",1,1615
"mintui180246","mintuipp80246","Property","Mint Urban Infinity - Phase 1","Mint Urban Infinity","Denver-Aurora-Lakewood, CO","Glendale","19740-11","19740",11,18725,"CO","Value-add",False,False,"Acquisition",0,False,"CGI","Project Sierra","Cortland Growth and Income Fund","Stabilized",2024-03-07 00:00:00.0000000,"B",4988129,2,4282,1962.000000,216,561,2022-06-28 00:00:00.0000000,,202207,202501,"Bellaire CO Partners I, LLC and Bellaire CO Partners II, LLC","61-1870995","1251 S Bellaire St","Denver","80246-7706","(720) 386-7650","","info@minturbaninfinity.com","minturbaninfinity.com","Mindi Hill","Michael Kolshak","Ben Campbell","Fallon Thompson","Stephanie Hahn","Junior Ibarra","Mary Zirbel","Remesa Brown","Joshua Bivens","Mason Schmidt","David Demartino","Mitch Rice","Aaron Clausen",True,"mint1",12214212,19740,"High-rise",216.00000000472261,"mintui180246",2022-06-28 00:00:00.0000000,2024-03-07 00:00:00.0000000,1,"CGI",,True,,,,,,,,,,,,,"CGI",0,3819
"mintui280246","mintuipp80246","Property","Mint Urban Infinity - Phase 2","Mint Urban Infinity","Denver-Aurora-Lakewood, CO","Glendale","19740-11","19740",11,18725,"CO","Value-add",False,False,"Acquisition",0,False,"CGI","Project Sierra","Cortland Growth and Income Fund","Stabilized",2024-03-28 00:00:00.0000000,"B",4988129,3,4282,1962.000000,340,561,2022-06-28 00:00:00.0000000,,202207,202501,"Bellaire CO Partners I, LLC and Bellaire CO Partners II, LLC","61-1870995","1251 S Bellaire St","Denver","80246-7706","(720) 386-7650","","info@minturbaninfinity.com","minturbaninfinity.com","Mindi Hill","Michael Kolshak","Ben Campbell","Fallon Thompson","Stephanie Hahn","Junior Ibarra","Mary Zirbel","Remesa Brown","Joshua Bivens","Mason Schmidt","David Demartino","Mitch Rice","Aaron Clausen",True,"mint2",19362621,19740,"High-rise",340.00000000614335,"mintui280246",2022-06-28 00:00:00.0000000,2024-03-28 00:00:00.0000000,1,"CGI",,True,,,,,,,,,,,,,"CGI",0,3819
